H,W,9,4,2,153,8.2,2,2.2,4,2,1.4,made
H,W,17,8,2,358,18.7,0,0.8,21.2,3,5.9,missed
A,L,-19,3,4,370,12.9,0,1.1,24.4,3,5,missed
A,W,10,9,3,639,14.5,0,0.8,12.4,2,5.5,made
A,L,-12,7,4,129,20.4,0,1.1,24.3,3,4.4,missed
H,L,-18,3,1,278,1.6,0,0.7,20.3,2,3.8,missed
A,L,-3,8,3,278,6,4,3.9,10,2,3.3,made
H,W,16,10,2,269,9.8,0,1.1,24.6,3,6.6,missed
A,L,-19,4,2,134,11,0,0.8,21.5,3,4.2,missed
H,L,-11,2,2,571,20.5,1,1.5,1.4,2,4.5,made
H,W,8,10,4,292,8.8,8,9.2,4.2,2,1.9,made
H,W,32,3,2,340,20.9,3,2.3,24.5,2,9.1,missed
A,W,4,2,1,701,17.8,0,1.4,24.6,3,9.1,made
A,L,-20,2,4,696,15.6,4,3.2,4.3,2,0,missed
A,W,8,5,4,483,5.2,0,2,28.3,3,5,made
A,L,-6,8,4,471,1.9,0,0.8,26.3,3,3.4,missed
A,L,-4,18,4,25,10,16,13.6,11.2,2,1.9,missed
H,L,-1,2,1,34,15.6,10,8.8,8.4,2,5.6,made
A,W,16,1,1,563,4,0,0.8,24.1,3,7.8,missed
A,W,2,3,4,669,15.6,0,1,19.5,2,7.7,made
A,L,-8,3,2,194,11.7,1,1.7,6.2,2,1.8,made
A,W,10,7,2,248,2.6,2,2.3,22.8,2,2.9,missed
A,L,-11,4,3,48,12.7,0,1.2,25,3,6.5,missed
H,W,6,1,2,537,15.2,0,0.8,25,3,7.9,made
A,L,-3,3,2,311,9.8,0,0.9,18.4,2,7,made
H,W,5,15,3,367,6,0,3.8,17.5,2,4.7,missed
H,W,22,7,3,342,17.6,2,1.9,5.6,2,0.4,made
A,L,-5,12,4,378,20.9,2,2,1.5,2,6.9,made
A,W,16,12,4,538,13,2,2.7,11,2,0.6,made
A,L,-1,12,4,651,6,3,1.8,19.6,2,3.3,made
H,W,7,8,3,639,8,1,3.5,13.6,2,2.7,missed
H,W,11,3,2,573,12.1,7,9.2,7.5,2,1.3,made
H,W,20,7,3,79,16.6,0,0.8,2.6,2,1.8,made
H,W,21,4,2,191,13.1,0,0.8,1.9,2,1.4,made
A,W,4,6,2,28,22.1,3,4.2,2.1,2,2.1,missed
A,W,11,3,1,417,21,1,1.6,4.8,2,3.7,made
A,W,5,16,4,470,14.6,0,0.8,19.4,2,4.9,made
H,W,1,8,3,42,8.1,1,1.2,15.7,2,3.9,made
H,W,14,2,1,293,19.7,2,2.3,4.5,2,0.7,missed
H,W,12,9,3,553,24,0,1,3.5,2,2.3,missed
H,L,-10,10,3,503,16.7,0,0.7,24.8,3,9.7,made
A,L,-6,14,3,30,9.9,3,4.7,22.4,2,4.5,missed
A,W,9,3,1,133,17.1,0,0.8,5,2,2.4,made
H,W,17,8,2,211,13.9,4,4.1,13.4,2,6.8,made
A,W,9,3,1,35,20.2,5,0.7,19.2,2,4.2,missed
A,L,-5,1,1,604,18.3,0,1.9,5.4,2,0.5,missed
A,L,-12,7,2,164,16.9,7,6.4,2,2,0.1,missed
H,L,-3,2,1,375,1.9,0,0.7,22.3,3,6.2,missed
A,L,-12,1,2,302,12.1,1,3.3,1.5,2,1.6,made
H,L,-13,13,4,362,16.2,2,2.8,16.2,2,1.7,made
H,W,8,6,2,173,19.7,0,0.6,3.5,2,2.2,made
A,W,12,4,1,447,2.3,0,0,5,2,2.3,missed
H,W,19,3,2,396,8.9,0,1,22.6,3,7.3,made
H,W,30,6,3,516,12.7,2,2.6,6.7,2,4.2,made
A,L,-9,12,4,395,8.1,0,0.9,18.8,2,9.9,made
H,W,5,3,2,620,12.2,0,0.9,15.5,2,5.6,missed
A,L,-10,10,4,464,12.2,1,5.4,6.2,2,1.6,made
A,W,5,16,4,105,8.8,0,0.7,1.3,2,1.6,missed
H,W,5,10,2,132,19.8,0,1.1,3.5,2,1.2,made
A,L,-8,7,4,637,19,4,3.8,1.9,2,0.8,missed
A,W,1,11,3,244,6,0,0.5,0.8,2,2.2,made
A,L,-17,9,4,116,6.7,0,0.6,14.1,2,6.7,missed
A,L,-5,2,2,516,5.5,0,0.8,25.2,3,4.7,missed
A,L,-9,2,1,569,11.3,0,0.9,26,3,6.1,made
H,L,-5,5,3,485,15.3,2,2.6,24.9,3,8.6,missed
A,W,3,6,1,110,18,5,4.9,18.8,2,4,missed
A,L,-6,5,3,366,11,0,1,4.2,2,5,made
H,L,-18,2,2,634,19.8,1,1.8,0.3,2,0.8,made
H,W,4,2,1,554,12,2,6.2,15.2,2,3.3,missed
H,L,-2,5,4,681,9.8,1,1.1,2.2,2,1.5,missed
H,L,-11,6,2,68,5.8,3,4.9,20.7,2,8.5,made
H,L,-9,5,3,665,9.8,3,2.3,15,2,3.3,missed
A,L,-18,6,3,262,19.6,2,1.8,8.3,2,3.3,made
A,L,-7,1,2,662,15.3,0,0.9,23.7,3,6.2,missed
A,W,22,7,3,465,8.9,1,1.4,1.7,2,0.2,made
A,L,-19,1,1,640,17,3,2.6,18.6,2,5,missed
A,L,-3,3,2,519,10,0,1,15.9,2,11.4,made
A,L,-33,4,1,219,8.2,0,1.4,25.1,3,6.4,missed
H,W,4,1,1,467,10.6,2,2.1,15.8,2,6.2,made
H,L,-7,2,2,114,11,0,0,2.3,2,1.7,made
H,W,3,5,2,430,15.2,10,11,19.1,2,5.9,made
H,W,12,11,4,590,19.5,1,1.4,3.1,2,0.3,made
A,W,14,5,3,220,21.8,0,0.8,2,2,4,made
A,L,-4,10,3,533,6.7,0,0.6,22.1,3,7.3,made
A,W,4,2,4,601,15.7,0,0.7,2.5,2,3.3,made
A,L,-2,13,4,336,12.7,3,2.6,0.5,2,2.5,made
H,L,-3,11,4,528,11.9,0,0.9,23.2,3,6.7,missed
A,W,5,12,4,245,9,0,0.9,22,3,8.4,missed
A,L,-16,7,3,399,11.5,1,1.7,3.4,2,1.9,made
H,W,6,8,2,60,11.6,0,0.8,5.7,2,1.8,made
A,W,11,6,3,377,16,0,0.9,23.2,3,6.6,missed
A,L,-14,6,2,59,9.2,0,0.8,24.1,3,5.6,made
H,W,9,1,2,377,14.4,0,0.7,23.4,3,5.6,missed
H,W,6,1,2,690,9.1,0,1,3.4,2,0.8,made
H,W,11,4,2,506,16,0,1,21.1,3,4.1,missed
A,L,-21,4,1,268,21,3,3.5,13.4,2,4.8,missed
A,L,-7,6,3,641,18.4,0,0.9,24.5,3,8.4,made
H,L,-9,7,2,473,5,3,6.9,1.8,2,0.7,made
H,L,-5,5,3,662,9.7,2,2.5,6.7,2,3,made
H,L,-1,12,5,116,16.6,0,0.8,25.4,3,8.1,made
H,W,7,4,1,268,12.8,10,11.9,17.2,2,8.4,missed
H,W,9,1,1,193,10.1,0,0.8,2.3,2,1.8,missed
H,W,8,12,3,379,22.1,0,0.8,22.8,3,6.4,made
A,W,6,3,2,363,12,0,1,25.1,3,6,made
H,W,10,2,1,617,24,0,0.3,2.7,2,2.3,made
H,W,7,7,4,350,18.9,0,0.8,26.5,3,5,made
A,L,-5,16,4,621,18.5,0,0.9,25.3,3,5.6,missed
A,L,-36,13,3,285,15.8,2,3.5,25.3,3,5.3,made
H,W,35,6,2,67,11.3,0,0.9,17.9,2,5.4,missed
A,L,-12,1,1,662,11.6,1,1.4,3.8,2,1.6,missed
H,W,8,9,2,108,19.6,6,4.7,5.6,2,0.7,made
H,W,4,3,1,420,7.9,1,3.6,3.2,2,1.6,made
A,L,-4,8,3,304,13.4,3,3.3,8.1,2,2.4,made
H,W,11,10,2,156,21,0,0,2.2,2,3.9,made
A,W,8,9,3,377,12,3,3.6,11.3,2,1.2,made
A,L,-7,1,1,54,10,0,0.7,23.7,3,6.9,made
H,L,-3,3,1,492,18.3,3,2.6,15.9,2,6.4,missed
A,W,11,9,3,253,8.7,0,0.8,19,2,5.9,missed
A,W,4,1,1,474,13.5,0,1.1,4.4,2,2.5,missed
H,W,3,2,2,372,13.6,0,0.8,18.7,2,5.2,missed
H,L,-28,12,4,707,11.6,0,0.8,24.3,3,4.4,made
A,W,16,2,2,613,21.5,0,1.1,24.5,3,5.7,missed
H,L,-9,4,1,431,19.1,3,4.5,2.6,2,2.4,missed
H,L,-16,7,1,97,3.4,1,2.2,5.5,2,6.3,missed
A,W,3,4,2,581,10.2,0,0.7,8.2,2,5.1,missed
A,W,1,1,1,666,17.2,1,2,2.3,2,1.7,made
H,L,-1,14,4,62,4.4,0,1.1,22.6,3,8.7,made
H,W,6,5,1,236,10.5,1,2.5,21.1,2,5.2,made
H,W,7,5,1,260,8.5,1,5.9,1.3,2,1.7,made
H,W,11,13,3,50,8.9,0,1.1,23.8,3,6.8,made
A,W,23,1,1,311,2,0,0.8,8.1,2,0.8,made
A,L,-5,7,3,590,17.7,0,1,25,3,3.1,made
A,L,-9,6,2,154,24,0,0.8,0.9,2,3,made
H,W,17,4,2,682,23.2,2,2.6,0.5,2,5.1,made
H,W,1,6,2,258,8.3,1,1.3,17.1,2,3.2,missed
H,L,-6,4,3,545,7.8,1,1,22.6,3,4.1,missed
A,L,-5,12,4,548,19.5,0,1,24.9,3,7.5,missed
H,W,7,11,4,398,4.6,0,0.7,1.8,2,2.6,made
H,W,6,3,2,566,8,4,5.6,11.2,2,3.3,made
H,W,7,1,1,672,15,7,7.4,1.4,2,3.3,missed
A,W,5,11,4,159,10.2,0,0.9,24.7,3,7.8,missed
H,L,-12,8,3,595,17.4,0,1,4.3,2,2.1,missed
H,W,30,1,1,483,20.3,0,0.6,18.2,2,3,made
H,L,-3,6,2,405,10.8,0,0.8,19.8,2,12.1,missed
H,W,3,4,2,5,2.2,0,1.9,18,2,3,missed
A,W,11,6,3,129,6.9,3,6,5.2,2,1.3,missed
H,L,-26,11,3,385,11.4,0,2.8,24.1,3,5.1,missed
A,L,-5,3,3,461,19,2,1.4,22.2,3,6.9,missed
A,W,10,1,2,576,18.2,0,0.8,3.9,2,0.6,missed
H,W,4,2,1,427,18.2,0,1,24.5,3,6.1,made
H,W,16,4,2,461,23.5,1,1.5,1.5,2,3,made
A,W,10,3,1,158,22.7,1,1.5,6.1,2,1,missed
A,L,-5,6,2,363,18.3,7,6.9,11.9,2,3.6,missed
A,L,-6,10,4,617,22.2,0,1.1,22.5,3,5.3,missed
A,W,8,1,1,261,13.3,0,0.7,23.8,3,11,missed
A,L,-6,4,1,179,15.7,0,0.6,0.4,2,4.8,made
A,W,12,9,3,472,12.6,0,3.7,14.9,2,3.1,missed
A,W,4,5,2,446,16,8,8,9.4,2,1.8,missed
A,L,-12,5,4,386,18.6,0,1.3,1.6,2,2.3,made
H,L,-2,2,2,694,20.7,1,1.5,3,2,3.7,made
H,W,6,8,2,97,5.2,1,1.7,5.2,2,1.9,made
H,L,-10,3,1,202,10,1,4.4,4.4,2,1.9,made
H,W,8,9,4,512,18.8,0,1.1,17.3,2,4.2,made
A,W,38,8,1,37,19.9,4,4.6,3.8,2,3.6,made
H,W,8,11,3,271,12,1,1.4,10.6,2,5.3,made
A,W,14,10,3,657,20.5,1,2.2,1.8,2,4.2,made
A,L,-9,15,4,112,8,6,5,7.8,2,1.4,made
H,L,-9,4,2,705,8.7,0,0.1,4,2,3.6,made
H,L,-4,14,4,429,18.6,3,3.3,4.8,2,3,missed
A,W,7,3,3,195,5.2,2,3.2,4.3,2,1.7,missed
H,W,3,7,2,61,14.9,2,2.6,16.1,2,3.7,made
H,W,7,4,4,548,0.9,0,1.7,26.3,3,1,missed
A,W,11,9,4,143,16.3,1,1.6,12,2,5.2,missed
A,L,-16,6,4,682,16.4,1,1.2,5.6,2,2,made
A,L,-9,21,4,25,20.6,5,3.4,26.9,3,6.2,missed
H,W,10,11,3,475,11.4,14,13,3.3,2,2,made
A,L,-11,13,2,104,4.8,2,3.9,19.9,2,2.9,made
A,L,-17,4,3,417,10.4,0,3.7,4.7,2,1,made
A,W,16,3,1,324,15,0,1.1,22.3,3,5.9,made
H,L,-3,1,1,660,8.6,0,0.8,22.7,3,3.9,missed
A,L,-12,1,2,317,16.4,0,1.5,4.9,2,2.8,missed
H,L,-9,1,1,616,17,0,1.2,25.3,3,5.8,missed
A,W,4,2,1,431,20.9,0,1.2,23.1,3,5.3,missed
H,W,17,2,2,292,20,0,1,3.2,2,0.1,made
H,W,11,7,2,32,4.4,21,19.5,2.3,2,2.7,missed
H,W,11,12,4,501,9.8,0,0.7,23.3,3,5.8,missed
A,L,-4,17,4,137,21.2,0,1,2.5,2,2,missed
A,W,5,8,2,461,13.8,0,0.7,16.5,2,6.4,missed
A,W,3,7,3,659,11.1,0,0.8,2.4,2,2.9,made
A,W,21,8,4,186,2,4,6.5,25,3,4,made
A,W,12,4,2,287,6.8,0,0.7,10.2,2,3.8,missed
A,W,3,4,4,546,12.3,2,2,1.4,2,2.2,missed
A,W,11,6,4,671,12.2,0,0.8,24.3,3,5.6,missed
A,L,-8,8,3,534,1.5,2,2,22.6,2,4,missed
A,L,-16,6,3,594,10.5,13,11.5,14.5,2,4.5,missed
A,L,-9,13,4,163,24,0,1.6,1.6,2,1.9,made
H,L,-6,7,4,638,21.2,1,1.7,21.3,2,5,missed
H,W,6,4,4,196,14.3,0,1.3,3,2,1,made
H,L,-3,9,4,66,7,0,1.8,4.6,2,1.7,made
H,L,-1,3,1,425,12.5,4,3.4,18.4,2,5.2,missed
H,W,9,2,1,43,14.3,2,4.1,19.4,2,2.3,made
A,L,-6,5,2,287,14.9,9,9.3,3.4,2,1.9,made
A,L,-11,5,3,607,11.8,2,1.6,15,2,4.4,missed
H,W,28,4,3,520,14.4,1,1.3,2.6,2,2.4,missed
H,W,5,12,4,190,3.4,0,0.7,20.4,2,3.8,missed
A,L,-13,9,4,371,24,0,0,2.5,2,1,missed
H,L,-4,5,2,43,14,10,9.5,0.6,2,3.7,missed
H,W,27,3,4,64,6.2,0,4,1.2,2,2.4,missed
A,W,14,1,1,520,13.2,0,0.6,24.3,3,7.7,made
A,W,3,13,3,416,4.9,1,1.9,7.8,2,1.4,missed
H,L,-5,2,1,86,12,2,1.5,3.8,2,2.1,made
A,W,15,5,2,567,15,0,0.8,20.1,2,7.4,missed
H,W,19,6,3,406,10,0,5.4,20,2,4.8,missed
A,L,-30,2,1,543,7.4,4,4.6,11,2,1.8,made
H,W,9,14,4,90,6,5,5.5,17.5,2,3,missed
H,W,13,3,1,303,10.6,3,3.6,18.5,2,3.6,missed
H,L,-24,10,3,351,21.8,1,2.5,4.2,2,11.7,made
A,L,-5,12,4,27,20.4,0,0.5,0.8,2,0.7,made
A,W,12,12,4,416,14.1,0,0.8,24.7,3,6.2,missed
H,L,-16,7,3,572,11.5,0,1,25.8,3,5.4,made
H,L,-15,13,4,114,17.6,2,2.9,3.2,2,1.8,missed
H,W,28,6,2,602,2,0,0.9,25.1,3,9.3,made
A,L,-23,12,3,475,12.3,2,2.1,24.9,3,5.6,missed
H,W,14,19,4,528,12,2,5.2,17.8,2,8.3,made
A,L,-3,1,1,702,7.6,1,1.6,5,2,0.7,made
A,L,-14,4,1,269,12.6,0,1.2,23.7,3,4.6,missed
H,L,-2,3,1,469,11.5,0,1,27.6,3,4.2,made
A,W,11,4,2,492,12.7,2,2.1,18.4,2,5.8,made
A,W,29,2,2,336,15.1,0,0.8,22.1,3,8.5,made
H,W,8,2,2,685,19,0,0.6,23.8,3,6.3,missed
A,W,6,6,3,424,5.7,1,1.3,11.8,2,3.3,missed
A,W,9,7,2,40,16.4,5,7.5,2,2,0.1,missed
A,W,2,5,2,86,1,3,4.8,21.7,2,4.3,made
A,L,-3,3,3,615,15.4,11,8.7,20.5,2,7.8,missed
H,L,-3,8,1,336,24,0,1.2,3.7,2,1.9,made
H,L,-3,9,3,391,10.4,2,2.6,2.3,2,3.5,missed
A,W,2,3,2,565,14.6,0,1,3.8,2,0.4,made
A,L,-17,3,3,628,6,1,2,24.4,3,10.5,missed
H,W,2,3,1,158,6.1,2,2.8,2.9,2,3.8,made
H,W,14,19,3,222,6.9,1,2.5,27,3,5.2,made
H,W,10,8,3,172,16.9,4,3.9,24.6,3,4.6,missed
H,W,10,8,3,63,19.9,3,4,25.7,3,6.5,made
A,W,27,9,3,649,12,16,10.1,20.7,2,6,made
A,W,5,4,2,443,17.8,0,0.6,3.4,2,4.8,made
H,L,-23,14,3,570,22.4,0,1,23.4,2,6.2,missed
A,W,6,3,1,418,9.7,0,2.6,3.3,2,0.4,made
H,W,30,7,3,600,9,1,1.7,20.9,2,8.6,made
H,W,11,8,3,468,9.3,0,0.8,20.2,2,4.5,missed
A,L,-11,9,3,516,17.6,8,6.9,8.5,2,4.1,missed
H,L,-9,4,3,194,15.1,0,0.8,24.8,3,7.1,made
A,L,-7,1,1,638,16.9,0,1,0.4,2,0.4,made
H,W,10,13,4,66,2.5,3,4.3,26.5,3,3.6,missed
A,L,-5,8,4,387,13.9,0,0.8,24.9,3,9.8,missed
A,L,-2,3,1,371,5.5,4,3.1,13.2,2,2.9,missed
H,W,8,4,2,574,12,0,0.8,22.1,3,7.9,made
H,W,43,3,1,455,19.3,1,1.5,16.1,2,10.8,made
A,L,-7,9,3,573,7.5,1,1.5,24.7,3,3.8,missed
H,L,-25,9,4,270,16.1,0,2.5,18.8,2,4.6,missed
H,W,7,1,1,696,1.3,1,3.5,11.6,2,2.4,made
H,W,6,10,3,269,20,0,0.9,3.1,2,4.3,made
H,L,-27,5,1,189,14.4,1,1.8,19.5,2,3.8,made
H,L,-35,5,2,121,7.2,0,1.2,26.3,3,6.9,missed
A,L,-6,4,3,568,4.9,5,7.6,10.1,2,2.3,missed
H,L,-2,10,4,540,11.2,2,5.4,2.1,2,2.4,made
A,W,11,12,3,259,10.8,16,14,16,2,5.4,made
H,W,13,9,3,141,16.7,4,3.2,0.9,2,3.9,missed
A,W,9,9,3,157,9.6,0,0.8,22.9,3,4.5,made
A,L,-14,2,1,464,20.9,1,1.4,24.4,3,5.5,made
H,W,3,8,3,642,6.5,0,1.3,24.7,3,5.3,missed
H,L,-2,3,2,37,12,0,0.9,26,3,5,missed
A,W,2,2,2,134,9.8,0,0.8,22.2,3,11.6,missed
A,L,-3,7,3,85,24,0,0,2.5,2,1.7,made
H,W,12,3,2,477,10.1,0,1.2,20.7,2,6.5,made
H,W,7,16,4,509,7.2,3,3.2,8.1,2,2.4,made
A,L,-5,6,3,362,19.3,0,0.8,3.9,2,2,missed
H,L,-16,3,1,338,13.6,0,0.9,22.6,3,16.2,made
A,L,-7,3,1,475,3.8,2,1.7,7.2,2,2.9,missed
A,L,-14,9,4,441,23.7,0,3.1,10.6,2,2.3,missed
A,L,-5,7,2,468,14.1,0,2,4.4,2,1.9,made
A,W,21,3,1,523,16.5,1,1.2,5.3,2,2.7,made
A,L,-16,4,2,406,20.7,0,0.4,6.4,2,5.5,made
H,L,-17,11,3,535,23.1,0,1.2,3.6,2,1.8,made
A,L,-5,5,4,536,24,0,1.2,1.4,2,3.9,missed
H,W,13,2,1,481,11.6,0,1.3,24.1,3,9.6,missed
A,W,2,6,2,8,1.7,0,0.7,22.5,3,4.2,made
A,L,-20,9,3,24,13.3,0,0.8,26.2,3,5.6,missed
H,L,-1,14,5,179,23.2,5,10.9,3.1,2,0,missed
A,L,-3,1,1,541,24,0,0,1.5,2,1.6,missed
A,L,-15,5,1,94,11,0,1,25.7,3,6.9,made
A,L,-16,3,1,296,20,0,1.9,16.9,2,4.6,missed
H,W,15,5,3,123,9.3,4,4.2,17.4,2,3.6,missed
A,W,12,1,1,704,11.2,1,2.7,8.5,2,1.7,made
A,W,9,1,2,514,3.4,14,9.8,9.9,2,1.8,missed
H,L,-10,3,1,287,14.9,1,1.5,6.3,2,1.7,made
H,L,-1,9,2,29,16.6,1,2.2,10.8,2,4.2,missed
H,W,2,4,3,641,2.6,2,2.2,12.7,2,1.9,made
H,W,9,3,3,103,14.7,0,0.8,25.3,3,3.6,missed
A,W,12,13,4,296,18.3,0,0,0.9,2,6.6,made
H,W,14,10,3,646,21.4,3,3.6,1,2,1,missed
H,L,-6,1,1,127,17,0,0.6,3.4,2,5.2,made
H,L,-4,5,3,44,20.7,2,4.2,2.3,2,1.2,made
H,L,-7,4,1,231,11,0,2.7,17.4,2,7.1,made
A,W,11,2,2,707,11,1,1.9,20.4,2,4.3,missed
A,W,11,10,3,644,4.1,0,0.8,25.2,3,5,made
H,W,13,3,1,551,10.5,1,1.4,6.9,2,2.8,missed
H,W,3,9,3,571,19,1,1.4,4.1,2,2.7,missed
H,L,-14,4,2,199,13,1,1.4,7.9,2,2.4,made
A,W,4,3,1,198,11.5,3,7,5.4,2,2,missed
H,W,13,10,2,523,14.1,0,1,12.7,2,7.6,made
H,L,-7,7,4,410,7.8,0,0.7,24.5,3,5.4,missed
H,L,-2,3,2,617,8.7,2,1.9,7.7,2,1.3,missed
H,W,21,7,3,634,15.7,2,2.6,13.6,2,3.1,missed
A,W,8,15,4,447,15.3,9,9.2,24.5,3,9.3,made
A,W,7,12,4,274,6.9,0,0.8,22.9,3,6.1,missed
A,W,1,2,2,508,15.8,0,1.6,22.8,3,7.1,made
H,L,-11,5,3,413,11.4,2,4,5.8,2,2.2,missed
A,L,-15,6,2,321,6,2,3.4,4.2,2,0.6,missed
A,L,-4,5,2,543,12.8,0,0.9,15.8,2,4.7,made
H,W,17,3,2,5,1.2,2,1.8,7.7,2,2.4,missed
H,W,3,1,1,423,14,1,2.8,7.4,2,3.4,made
H,L,-1,5,3,293,15,0,1.7,6.7,2,0,made
H,L,-5,11,4,527,18.8,5,4.8,21.6,2,4.2,missed
A,L,-9,3,1,523,21,0,1.4,3.5,2,32.4,made
A,L,-21,7,4,117,12.5,11,10.8,3.1,2,0,made
H,W,16,9,4,648,20.3,0,1.4,1.4,2,3.3,missed
A,L,-5,1,2,691,12.5,2,2.5,25.3,3,5,missed
H,L,-28,3,4,683,21.5,2,2.5,6.1,2,2.3,missed
A,L,-16,1,1,127,14.9,0,0.7,22.6,3,5.4,missed
H,L,-4,6,2,231,6.9,4,4.7,8.2,2,2.4,made
A,W,18,8,3,684,15,0,1,24.1,3,12.6,made
H,L,-12,2,1,652,19.7,0,2.5,2.4,2,5.1,missed
H,L,-8,6,2,362,15,0,0.9,14.8,2,10.2,missed
H,W,53,1,1,203,19.5,3,2.6,5,2,0.6,made
H,L,-6,10,4,397,14.2,0,0.4,2.2,2,5.8,missed
A,L,-7,10,5,132,12.7,0,0.7,3.5,2,3.8,made
A,W,20,1,1,600,19.6,3,3,8,2,2,missed
H,L,-2,7,4,245,18.9,4,3.9,7.1,2,2.8,made
H,L,-9,13,4,468,10.2,0,1,21.3,2,5.1,made
H,W,10,7,3,281,9.1,1,1.9,26.1,3,6.3,missed
A,L,-12,14,3,695,18.2,3,4.1,3.9,2,3.9,made
H,W,27,10,3,710,14,0,1,24.1,3,5.6,made
H,L,-7,14,3,275,11.8,0,0.6,0.7,2,1.6,made
H,W,6,5,4,299,6.7,0,1.2,25,3,4.3,made
A,L,-14,4,1,274,13,0,0.7,21.4,2,2.6,made
A,W,8,11,3,333,24,0,0.4,1.6,2,2.2,made
A,L,-4,12,3,57,24,1,1.9,2.9,2,1.6,missed
H,W,12,3,1,321,8.3,2,2.5,7.4,2,3,missed
A,L,-7,2,1,355,21,5,4.2,9,2,0.4,missed
H,W,4,5,2,339,13.1,0,2.2,24.5,3,6.6,made
H,W,7,10,5,48,18.4,0,0.6,4.2,2,1.7,made
A,L,-12,4,1,218,6,3,4.9,11,2,1.9,made
A,L,-20,6,1,320,9.9,7,8.7,11.9,2,3.6,missed
A,L,-11,8,2,79,10,0,1,16.7,2,5,made
H,W,2,13,4,288,14.6,6,6.1,26.4,3,5.6,made
A,L,-21,2,2,600,7.4,3,2.7,7.8,2,1,made
A,L,-3,1,1,679,10.1,1,1.2,12.9,2,2.6,missed
A,L,-7,10,4,544,17,2,1.9,21.5,2,4.3,missed
H,L,-6,17,3,551,21.6,3,4.3,6.7,2,2.3,made
A,W,12,3,2,663,13.8,2,4.1,21.1,2,5.7,made
A,L,-1,12,4,22,21.1,0,2.8,8.2,2,3.7,missed
H,W,16,7,1,202,15.5,0,0.7,2.1,2,3.1,made
H,L,-6,3,1,459,20.2,1,1.4,15.5,2,3.7,missed
H,L,-16,7,4,232,17.3,6,7.1,24.9,3,4.5,missed
H,L,-9,19,4,31,19,0,0.9,25.6,3,3.5,missed
A,W,2,7,3,523,7.7,0,0.5,1.8,2,2.1,made
H,W,22,8,3,36,5.5,0,1,22.3,3,4.7,made
A,L,-7,10,4,660,18,5,4.2,6.5,2,1.4,missed
A,W,7,5,3,664,15.9,0,0.8,17.8,2,12.6,made
A,L,-18,4,2,154,5.9,0,0,1,2,2.3,made
A,L,-2,5,2,358,14.2,11,10.2,11.1,2,1.2,missed
H,W,7,2,3,636,9,0,1,16.6,2,3.6,missed
H,L,-11,6,3,12,2.9,1,1.4,7.2,2,3.1,made
H,W,5,2,2,451,13.5,0,0.8,25.1,3,9.6,made
H,L,-7,5,3,353,1.4,0,0.7,22.3,3,6.8,missed
A,W,22,7,4,632,24,0,0.3,0.9,2,5,made
A,W,2,10,2,474,15.5,11,8.8,1.3,2,5.3,missed
A,W,23,3,1,174,17.8,8,6.4,15.1,2,6.2,missed
A,L,-20,5,4,598,7.9,3,3,3.6,2,0.9,missed
H,W,21,3,1,303,17.4,6,6.3,18.8,2,3.8,made
H,W,14,5,2,190,18.5,2,2.1,13.3,2,3.3,missed
A,L,-20,6,4,648,6,3,3,16.8,2,2.3,made
H,W,16,4,3,677,12.9,1,1.2,24.4,3,5,made
A,L,-14,3,2,707,10.5,0,0.9,24.4,3,7.2,made
A,W,14,12,3,16,1.2,25,22.9,25.8,3,4.3,made
A,L,-1,9,3,60,13.3,0,0.9,19,2,8.8,made
H,W,11,12,3,228,0.7,0,0.6,25.5,3,3.5,missed
A,L,-13,3,2,603,15.7,0,1.1,23.5,3,8.1,made
H,W,6,3,1,279,9.1,1,1.2,20.3,2,4,made
A,W,12,3,3,223,1,7,6.3,5.1,2,2.5,made
H,W,1,10,2,232,5.8,0,1,17.4,2,5.5,missed
H,W,11,4,1,210,15.5,0,0.8,23.3,3,4.1,missed
A,L,-3,7,3,171,11,5,4.6,25.3,3,5.1,made
A,L,-2,11,4,501,19.9,0,0.7,4.4,2,2,made
H,W,13,5,3,656,4.3,0,0.8,7.2,2,6.8,made
H,W,2,6,2,321,7.3,1,3.3,6.5,2,2.2,missed
H,L,-4,15,4,401,24,0,0,3.1,2,0.4,missed
A,L,-4,9,3,697,4,2,2.5,6,2,3.6,made
A,L,-11,12,4,210,18.8,6,6.3,4.4,2,4.5,made
A,W,2,3,2,235,16.3,0,0.9,4.3,2,5,made
H,L,-6,8,3,393,11.6,0,3.3,22.6,2,5.4,missed
H,W,23,1,2,669,14.7,0,0.8,21.2,2,7.1,missed
H,W,12,2,3,331,24,0,1.5,3.7,2,3.7,made
A,W,6,2,1,390,7.5,0,2.7,21.7,2,5,made
A,W,2,11,5,283,8.8,0,0.2,2.4,2,1.4,made
H,W,5,14,4,50,3,9,7.6,26.5,3,4.1,made
H,W,5,3,1,376,10.1,14,13,7.4,2,0.8,made
H,L,-10,2,1,658,20.6,0,0.5,6.7,2,2.4,missed
A,L,-3,15,4,198,9.6,2,2.3,18.4,2,6.3,made
A,W,6,1,1,340,13.2,1,3,5.9,2,0.5,missed
H,L,-5,7,3,659,10.5,1,2,6.7,2,2.2,missed
A,L,-15,5,1,108,10.6,8,6.6,14.2,2,4.4,made
H,W,8,7,1,14,6.3,16,17.8,24.6,3,5.1,made
A,L,-6,2,1,65,12,1,1.3,2.7,2,4.3,made
A,W,21,2,1,632,6.8,1,1.6,5.6,2,4.3,missed
